song_name,artist_name,decade,word_count,unique_word_count,char_count,line_count,avg_words_per_line,median_words_per_line,max_words_per_line,min_words_per_line,avg_word_length,lexical_diversity,repetition_ratio,punctuation_count,punctuation_ratio,question_mark_count,exclamation_mark_count,comma_count,quote_count,parenthesis_count,digit_count,english_char_count,english_char_ratio,repeated_lines_count,repeated_lines_ratio,unique_lines_count,most_repeated_line_count,chorus_repetition_score,repeated_words_count,repeated_words_ratio,most_common_word_count,most_common_word_ratio,first_person_singular_count,first_person_singular_ratio,first_person_plural_count,first_person_plural_ratio,second_person_count,second_person_ratio,third_person_count,third_person_ratio,we_vs_i_ratio,direct_address_score,love_words_ratio,army_words_ratio,nature_words_ratio,religion_words_ratio,party_words_ratio,sadness_words_ratio,nostalgia_words_ratio,family_words_ratio,place_words_ratio,time_words_ratio,modern_slang_words_ratio,old_israeli_words_ratio,last_word_unique_count,last_word_repetition_ratio,avg_last_word_length
שירו שיר אמן,ירדנה ארזי,1980s,72,56,368,19,3.789473684210526,3,6,2,3.9305555555555554,0.7777777777777778,0.2222222222222222,14,0.03804347826086957,0,0,7,0,0,0,0,0.0,3,0.15789473684210525,16,4,0.21052631578947367,7,0.125,6,0.08333333333333333,0,0.0,0,0.0,1,0.013888888888888888,1,0.013888888888888888,0.0,0.5,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.013888888888888888,0.0,0.0,14,0.2631578947368421,3.789473684210526
הולך למערב,מני בגר,1980s,129,99,612,21,6.142857142857143,6,8,3,3.627906976744186,0.7674418604651163,0.23255813953488372,16,0.026143790849673203,0,0,13,0,0,0,0,0.0,0,0.0,21,1,0.0,17,0.1717171717171717,8,0.06201550387596899,8,0.06201550387596899,0,0.0,8,0.06201550387596899,5,0.03875968992248062,0.0,0.38095238095238093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,19,0.09523809523809523,3.6666666666666665
רוקד לקול הבנות,אפרים שמיר,1980s,75,59,381,16,4.6875,4.5,7,3,4.0,0.7866666666666666,0.21333333333333335,7,0.01837270341207349,0,0,4,0,0,0,0,0.0,0,0.0,16,1,0.0,11,0.1864406779661017,4,0.05333333333333334,6,0.08,0,0.0,2,0.02666666666666667,1,0.013333333333333334,0.0,0.2222222222222222,0.0,0.0,0.013333333333333334,0.0,0.02666666666666667,0.0,0.0,0.0,0.013333333333333334,0.02666666666666667,0.0,0.0,15,0.0625,5.125
סיימתי מילואים,זוהר ארגוב,1980s,87,77,401,25,3.48,3,5,2,3.6206896551724137,0.8850574712643678,0.11494252873563218,0,0.0,0,0,0,0,0,0,0,0.0,0,0.0,25,1,0.0,7,0.09090909090909091,4,0.04597701149425287,5,0.05747126436781609,0,0.0,1,0.011494252873563218,2,0.022988505747126436,0.0,0.125,0.0,0.011494252873563218,0.0,0.0,0.0,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,25,0.0,4.16
רגאיי הבטלן,קובי רכט,1980s,101,64,506,23,4.391304347826087,4,6,2,3.801980198019802,0.6336633663366337,0.36633663366336633,30,0.05928853754940711,0,0,11,2,0,0,0,0.0,2,0.08695652173913043,21,3,0.13043478260869565,14,0.21875,7,0.06930693069306931,4,0.039603960396039604,0,0.0,2,0.019801980198019802,1,0.009900990099009901,0.0,0.2857142857142857,0.0,0.0,0.009900990099009901,0.0,0.0,0.0,0.009900990099009901,0.019801980198019802,0.0,0.0297029702970297,0.0,0.0,18,0.21739130434782608,4.391304347826087
שנה שנייה,תיסלם,1980s,79,60,394,22,3.590909090909091,3.5,6,2,4.0,0.759493670886076,0.24050632911392406,0,0.0,0,0,0,0,0,0,0,0.0,3,0.13636363636363635,19,4,0.18181818181818182,6,0.1,6,0.0759493670886076,2,0.02531645569620253,0,0.0,1,0.012658227848101266,7,0.08860759493670886,0.0,0.1,0.012658227848101266,0.0,0.0,0.0,0.0,0.06329113924050633,0.0,0.0,0.0,0.02531645569620253,0.0,0.0,18,0.18181818181818182,4.181818181818182
בעוד שנה אני חוזר,יגאל בשן,1980s,146,72,674,29,5.0344827586206895,5,8,2,3.6232876712328768,0.4931506849315068,0.5068493150684932,1,0.001483679525222552,0,0,0,1,0,0,0,0.0,7,0.2413793103448276,22,4,0.41379310344827586,32,0.4444444444444444,9,0.06164383561643835,8,0.0547945205479452,0,0.0,2,0.0136986301369863,0,0.0,0.0,0.2,0.00684931506849315,0.0,0.0,0.00684931506849315,0.0,0.0,0.0273972602739726,0.0,0.0,0.0684931506849315,0.0,0.0,20,0.3103448275862069,4.551724137931035
בית משותף,בנזין,1980s,92,74,447,22,4.181818181818182,4.0,7,2,3.8043478260869565,0.8043478260869565,0.1956521739130435,5,0.011185682326621925,0,0,1,0,0,0,0,0.0,0,0.0,22,1,0.0,13,0.17567567567567569,5,0.05434782608695652,6,0.06521739130434782,0,0.0,1,0.010869565217391304,0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.010869565217391304,0.0,0.010869565217391304,0.05434782608695652,0.0,0.0,21,0.045454545454545456,4.681818181818182
"איתך, בלעדייך",יהורם גאון,1980s,131,109,638,26,5.038461538461538,5.0,7,3,3.854961832061069,0.8320610687022901,0.16793893129770993,3,0.004702194357366771,0,0,0,0,0,0,0,0.0,0,0.0,26,1,0.0,16,0.14678899082568808,5,0.03816793893129771,5,0.03816793893129771,0,0.0,5,0.03816793893129771,2,0.015267175572519083,0.0,0.4166666666666667,0.0,0.0,0.015267175572519083,0.0,0.0,0.0,0.007633587786259542,0.015267175572519083,0.007633587786259542,0.015267175572519083,0.0,0.0,26,0.0,4.5
לא רוצה לזמביה,עופר אקרלינג,1980s,118,90,584,24,4.916666666666667,5.0,6,3,3.8728813559322033,0.7627118644067796,0.23728813559322035,9,0.015410958904109588,1,0,4,0,0,0,0,0.0,1,0.041666666666666664,23,2,0.08333333333333333,11,0.12222222222222222,9,0.07627118644067797,10,0.0847457627118644,0,0.0,2,0.01694915254237288,6,0.05084745762711865,0.0,0.1111111111111111,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.0,0.00847457627118644,0.0,0.0,0.0,0.0,22,0.08333333333333333,4.708333333333333
רוצה להיות נגן,מני בגר,1980s,93,69,449,18,5.166666666666667,4.0,9,2,3.7419354838709675,0.7419354838709677,0.25806451612903225,9,0.0200445434298441,0,0,6,0,0,0,0,0.0,1,0.05555555555555555,17,2,0.1111111111111111,12,0.17391304347826086,4,0.043010752688172046,8,0.08602150537634409,0,0.0,1,0.010752688172043012,0,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.010752688172043012,0.010752688172043012,0.0,0.053763440860215055,0.0,0.0,15,0.16666666666666666,3.9444444444444446
האגדה על בל,קסם,1980s,85,48,403,20,4.25,4.0,7,1,3.611764705882353,0.5647058823529412,0.43529411764705883,12,0.02977667493796526,0,0,6,0,0,0,0,0.0,1,0.05,19,2,0.1,14,0.2916666666666667,14,0.16470588235294117,0,0.0,0,0.0,0,0.0,8,0.09411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.09411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15,0.25,4.25
תצלום ישן,אילנית,1980s,85,65,434,27,3.1481481481481484,3,6,1,3.835294117647059,0.7647058823529411,0.23529411764705882,23,0.052995391705069124,0,0,10,0,0,0,0,0.0,3,0.1111111111111111,24,2,0.2222222222222222,19,0.2923076923076923,3,0.03529411764705882,4,0.047058823529411764,0,0.0,0,0.0,4,0.047058823529411764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023529411764705882,0.023529411764705882,0.023529411764705882,0.011764705882352941,0.0,0.0,23,0.14814814814814814,3.962962962962963
חצבים פורחים,תיסלם,1980s,76,58,410,28,2.7142857142857144,3.0,4,2,4.342105263157895,0.7631578947368421,0.23684210526315788,5,0.012195121951219513,0,0,0,0,0,0,0,0.0,4,0.14285714285714285,24,3,0.21428571428571427,11,0.1896551724137931,3,0.039473684210526314,2,0.02631578947368421,0,0.0,3,0.039473684210526314,0,0.0,0.0,0.6,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,0.0,0.013157894736842105,0.0,0.0,0.0,0.0,24,0.14285714285714285,4.857142857142857
אני והוא על ענן,שרי,1980s,109,76,536,23,4.739130434782608,5,7,3,3.688073394495413,0.6972477064220184,0.30275229357798167,4,0.007462686567164179,0,0,0,0,0,0,0,0.0,1,0.043478260869565216,22,2,0.08695652173913043,16,0.21052631578947367,8,0.07339449541284404,21,0.1926605504587156,1,0.009174311926605505,4,0.03669724770642202,2,0.01834862385321101,0.047619047619047616,0.14285714285714285,0.045871559633027525,0.0,0.0,0.0,0.009174311926605505,0.0,0.0,0.0,0.0,0.01834862385321101,0.0,0.0,20,0.13043478260869565,3.739130434782609
יא ליל יא לילי,ענת רקם,1980s,110,53,538,28,3.9285714285714284,4.0,7,2,3.618181818181818,0.4818181818181818,0.5181818181818182,29,0.05390334572490706,1,0,17,0,0,0,0,0.0,1,0.03571428571428571,27,2,0.07142857142857142,23,0.4339622641509434,12,0.10909090909090909,5,0.045454545454545456,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00909090909090909,0.02727272727272727,0.0,0.0,0.045454545454545456,0.0,0.0,17,0.39285714285714285,3.9642857142857144
שירי לי כנרת,מילי מירן,1980s,85,58,447,16,5.3125,5.5,7,3,4.129411764705883,0.6823529411764706,0.3176470588235294,12,0.026845637583892617,0,0,3,0,0,0,0,0.0,3,0.1875,13,3,0.3125,11,0.1896551724137931,7,0.08235294117647059,5,0.058823529411764705,0,0.0,3,0.03529411764705882,3,0.03529411764705882,0.0,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.047058823529411764,0.0,0.0,13,0.1875,4.8125
שירים פשוטים,שלמה גרוניך,1980s,103,81,538,28,3.6785714285714284,4.0,5,2,4.087378640776699,0.7864077669902912,0.21359223300970873,14,0.026022304832713755,0,0,1,0,2,0,0,0.0,0,0.0,28,1,0.0,17,0.20987654320987653,5,0.04854368932038835,1,0.009708737864077669,0,0.0,1,0.009708737864077669,1,0.009708737864077669,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.009708737864077669,0.009708737864077669,0.0,0.0,0.0,0.02912621359223301,0.0,0.0,26,0.07142857142857142,4.428571428571429
מלכת הכיתה,אילנה אביטל,1980s,73,40,349,19,3.8421052631578947,4,7,2,3.6575342465753424,0.547945205479452,0.4520547945205479,10,0.02865329512893983,0,0,3,0,0,0,0,0.0,5,0.2631578947368421,14,6,0.3157894736842105,10,0.25,11,0.1506849315068493,3,0.0410958904109589,0,0.0,2,0.0273972602739726,16,0.2191780821917808,0.0,0.09523809523809523,0.0,0.0,0.0,0.0,0.0,0.0136986301369863,0.0,0.0,0.0,0.0410958904109589,0.0,0.0,13,0.3157894736842105,4.578947368421052
מחפש את הכיוון,מאיר בנאי,1980s,75,56,368,20,3.75,4.0,6,2,3.92,0.7466666666666667,0.25333333333333335,1,0.002717391304347826,0,0,0,1,0,0,0,0.0,3,0.15,17,2,0.3,10,0.17857142857142858,7,0.09333333333333334,6,0.08,0,0.0,10,0.13333333333333333,0,0.0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,17,0.15,4.6
השריקה הזאת,תיסלם,1980s,85,68,497,19,4.473684210526316,5,7,1,4.1647058823529415,0.8,0.2,59,0.11871227364185111,0,8,11,1,0,0,0,0.0,1,0.05263157894736842,18,2,0.10526315789473684,9,0.1323529411764706,5,0.058823529411764705,3,0.03529411764705882,1,0.011764705882352941,1,0.011764705882352941,2,0.023529411764705882,0.3333333333333333,0.14285714285714285,0.0,0.0,0.0,0.0,0.011764705882352941,0.0,0.0,0.011764705882352941,0.0,0.023529411764705882,0.0,0.0,18,0.05263157894736842,4.684210526315789
כבר הסתיו עכשיו,תיסלם,1980s,107,76,544,24,4.458333333333333,4.0,8,2,4.02803738317757,0.7102803738317757,0.2897196261682243,7,0.012867647058823529,0,0,7,0,0,0,0,0.0,4,0.16666666666666666,20,3,0.25,13,0.17105263157894737,5,0.04672897196261682,4,0.037383177570093455,0,0.0,2,0.018691588785046728,5,0.04672897196261682,0.0,0.18181818181818182,0.009345794392523364,0.0,0.0,0.0,0.0,0.009345794392523364,0.0,0.0,0.009345794392523364,0.037383177570093455,0.0,0.0,18,0.25,4.625
לילה בכרך,הכל עובר חביבי,1980s,135,83,707,38,3.5526315789473686,3.0,6,2,4.162962962962963,0.6148148148148148,0.3851851851851852,11,0.015558698727015558,0,0,5,0,0,0,0,0.0,13,0.34210526315789475,25,3,0.5789473684210527,31,0.37349397590361444,5,0.037037037037037035,2,0.014814814814814815,2,0.014814814814814815,4,0.02962962962962963,0,0.0,1.0,0.5,0.0,0.0,0.014814814814814815,0.0,0.007407407407407408,0.007407407407407408,0.0,0.0,0.0,0.007407407407407408,0.0,0.0,25,0.34210526315789475,4.7105263157894735
אחרי החגים,עפרה חזה ואבי טולדנו,1980s,101,51,532,40,2.525,2.0,5,1,3.7524752475247523,0.504950495049505,0.49504950495049505,14,0.02631578947368421,0,0,8,0,6,0,0,0.0,15,0.375,25,4,0.7,32,0.6274509803921569,8,0.07920792079207921,2,0.019801980198019802,1,0.009900990099009901,6,0.0594059405940594,0,0.0,0.5,0.6666666666666666,0.019801980198019802,0.0,0.039603960396039604,0.0,0.0,0.0,0.0,0.0,0.019801980198019802,0.06930693069306931,0.0,0.0,25,0.375,4.9
בחינת בגרות,גרי אקשטיין ומזי כהן,1980s,136,83,695,31,4.387096774193548,5,7,2,4.044117647058823,0.6102941176470589,0.3897058823529412,9,0.012949640287769784,0,0,1,2,0,2,28,0.04028776978417266,8,0.25806451612903225,23,6,0.3870967741935484,19,0.2289156626506024,8,0.058823529411764705,0,0.0,2,0.014705882352941176,7,0.051470588235294115,1,0.007352941176470588,2.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007352941176470588,0.0,0.0,21,0.3225806451612903,4.935483870967742
ביקור משפחתי,בנזין,1980s,267,92,1341,56,4.767857142857143,4.0,9,2,3.7827715355805243,0.3445692883895131,0.6554307116104869,10,0.007457121551081283,0,0,7,0,0,0,0,0.0,24,0.42857142857142855,32,3,0.7857142857142857,61,0.6630434782608695,20,0.0749063670411985,24,0.0898876404494382,0,0.0,8,0.0299625468164794,33,0.12359550561797752,0.0,0.12307692307692308,0.018726591760299626,0.0,0.0,0.003745318352059925,0.0,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,26,0.5357142857142857,4.553571428571429
ברווזים ברווזים,עובד והברווזים,1980s,85,64,453,16,5.3125,6.0,9,2,3.929411764705882,0.7529411764705882,0.24705882352941178,34,0.07505518763796909,1,4,9,0,8,0,0,0.0,2,0.125,14,3,0.1875,9,0.140625,8,0.09411764705882353,6,0.07058823529411765,2,0.023529411764705882,1,0.011764705882352941,1,0.011764705882352941,0.3333333333333333,0.1,0.0,0.0,0.011764705882352941,0.0,0.0,0.011764705882352941,0.0,0.011764705882352941,0.0,0.023529411764705882,0.0,0.0,13,0.1875,4.625
מעבר למילים (מוזיקה),חלב ודבש,1980s,91,68,520,23,3.9565217391304346,4,6,2,4.604395604395604,0.7472527472527473,0.25274725274725274,3,0.0057692307692307696,0,0,0,0,0,0,0,0.0,0,0.0,23,1,0.0,15,0.22058823529411764,4,0.04395604395604396,1,0.01098901098901099,0,0.0,2,0.02197802197802198,4,0.04395604395604396,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.02197802197802198,0.0,0.0,0.0,0.0,0.0,22,0.043478260869565216,5.086956521739131
בפרדס ליד השוקת,יהורם גאון,1980s,68,53,354,26,2.6153846153846154,2.5,4,2,4.029411764705882,0.7794117647058824,0.22058823529411764,13,0.03672316384180791,0,0,0,0,0,0,0,0.0,1,0.038461538461538464,25,2,0.07692307692307693,8,0.1509433962264151,5,0.07352941176470588,3,0.04411764705882353,0,0.0,0,0.0,1,0.014705882352941176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014705882352941176,0.0,0.07352941176470588,0.0,0.0,23,0.11538461538461539,4.615384615384615
רוב הזמן את אשתי,שלמה ארצי,1980s,151,96,804,31,4.870967741935484,5,7,2,4.264900662251655,0.6357615894039735,0.36423841059602646,10,0.012437810945273632,0,0,0,0,0,0,0,0.0,4,0.12903225806451613,27,2,0.25806451612903225,31,0.3229166666666667,9,0.059602649006622516,0,0.0,0,0.0,11,0.0728476821192053,2,0.013245033112582781,0.0,0.8461538461538461,0.0,0.0,0.006622516556291391,0.0,0.0,0.0,0.0,0.006622516556291391,0.0,0.0,0.0,0.0,24,0.22580645161290322,4.645161290322581
האורח,הכל עובר חביבי,1980s,72,55,345,23,3.130434782608696,3,4,2,3.5694444444444446,0.7638888888888888,0.2361111111111111,17,0.04927536231884058,1,0,3,0,0,0,0,0.0,2,0.08695652173913043,21,3,0.13043478260869565,10,0.18181818181818182,4,0.05555555555555555,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.013888888888888888,0.0,0.013888888888888888,0.013888888888888888,0.013888888888888888,0.0,0.0,0.0,21,0.08695652173913043,3.9565217391304346
חפץ חיים ברוח הגוברת,ירדנה ארזי,1980s,94,55,511,18,5.222222222222222,5.5,6,3,4.202127659574468,0.5851063829787234,0.4148936170212766,6,0.011741682974559686,0,0,3,0,0,0,0,0.0,4,0.2222222222222222,14,3,0.3333333333333333,19,0.34545454545454546,6,0.06382978723404255,5,0.05319148936170213,0,0.0,2,0.02127659574468085,0,0.0,0.0,0.2857142857142857,0.0,0.0,0.06382978723404255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.2777777777777778,4.944444444444445
מאיר ואלון,כוורת,1980s,166,143,832,44,3.772727272727273,4.0,6,2,3.9578313253012047,0.8614457831325302,0.13855421686746988,10,0.01201923076923077,0,0,5,2,0,0,11,0.013221153846153846,0,0.0,44,1,0.0,14,0.0979020979020979,6,0.03614457831325301,1,0.006024096385542169,0,0.0,2,0.012048192771084338,4,0.024096385542168676,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.006024096385542169,0.0,0.0,0.012048192771084338,0.012048192771084338,0.012048192771084338,0.0,0.0,41,0.06818181818181818,4.909090909090909
אתה לי ארץ,ירדנה ארזי,1980s,119,81,577,25,4.76,5,6,3,3.697478991596639,0.680672268907563,0.31932773109243695,19,0.03292894280762565,1,0,8,0,0,0,0,0.0,1,0.04,24,2,0.08,17,0.20987654320987653,10,0.08403361344537816,14,0.11764705882352941,0,0.0,5,0.04201680672268908,0,0.0,0.0,0.2631578947368421,0.008403361344537815,0.0,0.0,0.0,0.0,0.0,0.0,0.008403361344537815,0.008403361344537815,0.058823529411764705,0.0,0.0,22,0.12,4.64
בעקבותיו,גלי עטרי,1980s,132,79,656,29,4.551724137931035,4,8,3,3.856060606060606,0.5984848484848485,0.4015151515151515,16,0.024390243902439025,0,0,8,0,0,0,0,0.0,7,0.2413793103448276,22,2,0.4827586206896552,39,0.4936708860759494,7,0.05303030303030303,13,0.09848484848484848,0,0.0,6,0.045454545454545456,2,0.015151515151515152,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.015151515151515152,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.0,20,0.3103448275862069,4.310344827586207
קחי אותי הביתה,בנזין,1980s,123,83,622,34,3.6176470588235294,3.5,5,2,4.0,0.6747967479674797,0.3252032520325203,8,0.012861736334405145,2,0,6,0,0,0,0,0.0,9,0.2647058823529412,25,2,0.5294117647058824,32,0.3855421686746988,4,0.032520325203252036,4,0.032520325203252036,4,0.032520325203252036,4,0.032520325203252036,0,0.0,1.0,0.3333333333333333,0.0,0.0,0.008130081300813009,0.0,0.0,0.0,0.0,0.0,0.0,0.032520325203252036,0.0,0.0,25,0.2647058823529412,5.029411764705882
ממריאה ברוח,גלי עטרי,1980s,140,86,739,26,5.384615384615385,5.5,8,2,4.107142857142857,0.6142857142857143,0.38571428571428573,25,0.03382949932341001,1,0,13,0,0,0,0,0.0,4,0.15384615384615385,22,2,0.3076923076923077,24,0.27906976744186046,9,0.06428571428571428,13,0.09285714285714286,0,0.0,1,0.007142857142857143,0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.014285714285714285,0.007142857142857143,0.0,0.0,0.02142857142857143,0.0,0.0,18,0.3076923076923077,4.615384615384615
נערה מספרד,אבנר גדסי,1980s,163,85,881,43,3.7906976744186047,4,6,2,4.380368098159509,0.5214723926380368,0.4785276073619632,5,0.0056753688989784334,0,0,0,0,0,0,0,0.0,13,0.3023255813953488,30,3,0.5116279069767442,39,0.4588235294117647,11,0.06748466257668712,5,0.03067484662576687,0,0.0,1,0.006134969325153374,11,0.06748466257668712,0.0,0.058823529411764705,0.0,0.0,0.012269938650306749,0.0,0.006134969325153374,0.0,0.012269938650306749,0.0,0.0,0.0,0.0,0.0,26,0.3953488372093023,4.813953488372093
אם ובנה,אילנית,1980s,193,105,948,41,4.7073170731707314,4,8,3,3.8341968911917097,0.5440414507772021,0.45595854922279794,16,0.016877637130801686,0,0,13,0,0,0,0,0.0,9,0.21951219512195122,32,3,0.3902439024390244,45,0.42857142857142855,6,0.031088082901554404,10,0.05181347150259067,0,0.0,11,0.05699481865284974,12,0.06217616580310881,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.010362694300518135,0.0,0.0051813471502590676,0.0,0.07253886010362694,0.0,0.0,24,0.4146341463414634,4.219512195121951
הנה אנו המיואשים,אריאל זילבר,1980s,186,116,931,38,4.894736842105263,5.0,9,3,3.763440860215054,0.6236559139784946,0.3763440860215054,48,0.05155746509129968,1,0,21,2,0,0,0,0.0,7,0.18421052631578946,31,7,0.23684210526315788,24,0.20689655172413793,24,0.12903225806451613,15,0.08064516129032258,3,0.016129032258064516,0,0.0,26,0.13978494623655913,0.2,0.0,0.0,0.0,0.0,0.005376344086021506,0.0,0.0,0.0,0.0,0.0,0.016129032258064516,0.0,0.0,29,0.23684210526315788,4.578947368421052
לא תנצחו אותי,יהורם גאון,1980s,114,70,593,35,3.257142857142857,3,6,1,4.166666666666667,0.6140350877192983,0.38596491228070173,4,0.006745362563237774,0,0,3,0,0,0,0,0.0,9,0.2571428571428571,26,3,0.4,19,0.2714285714285714,6,0.05263157894736842,12,0.10526315789473684,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.008771929824561403,0.0,0.0,0.0,0.0,0.0,0.02631578947368421,0.0,0.0,0.0,26,0.2571428571428571,4.714285714285714
מכת שמש,יובל בנאי,1980s,124,66,518,32,3.875,3.0,9,1,3.185483870967742,0.532258064516129,0.46774193548387094,0,0.0,0,0,0,0,0,0,0,0.0,11,0.34375,21,11,0.40625,15,0.22727272727272727,36,0.2903225806451613,3,0.024193548387096774,0,0.0,2,0.016129032258064516,4,0.03225806451612903,0.0,0.2222222222222222,0.016129032258064516,0.0,0.016129032258064516,0.0,0.0,0.0,0.0,0.0,0.0,0.024193548387096774,0.0,0.0,19,0.40625,3.25
שיר השחרור,מני בגר,1980s,183,128,913,33,5.545454545454546,5,9,2,3.9562841530054644,0.6994535519125683,0.3005464480874317,8,0.008762322015334063,0,0,4,1,0,0,0,0.0,5,0.15151515151515152,28,2,0.30303030303030304,33,0.2578125,7,0.03825136612021858,7,0.03825136612021858,0,0.0,4,0.02185792349726776,3,0.01639344262295082,0.0,0.2857142857142857,0.00546448087431694,0.01639344262295082,0.0,0.01092896174863388,0.0,0.0,0.00546448087431694,0.0,0.0,0.03825136612021858,0.0,0.0,26,0.21212121212121213,4.484848484848484
שיר על נחלים,אילנית,1980s,59,41,331,25,2.36,2,3,2,4.372881355932203,0.6949152542372882,0.3050847457627119,15,0.045317220543806644,0,0,6,0,0,0,0,0.0,0,0.0,25,1,0.0,14,0.34146341463414637,4,0.06779661016949153,0,0.0,0,0.0,3,0.05084745762711865,1,0.01694915254237288,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.06779661016949153,0.0,0.0,19,0.24,5.28
